card_id,action,cost
EX1_355,DISENCHANT_NORMAL,20
EX1_355,DISENCHANT_GOLDEN,100
GVG_016,CRAFTING_NORMAL,400
GVG_016,CRAFTING_GOLDEN,1600
GVG_016,DISENCHANT_NORMAL,100
GVG_016,DISENCHANT_GOLDEN,400
EX1_298,CRAFTING_NORMAL,1600
EX1_298,CRAFTING_GOLDEN,3200
EX1_298,DISENCHANT_NORMAL,400
EX1_298,DISENCHANT_GOLDEN,1600
EX1_178,CRAFTING_NORMAL,400
EX1_178,CRAFTING_GOLDEN,1600
EX1_178,DISENCHANT_NORMAL,100
EX1_178,DISENCHANT_GOLDEN,400
GVG_021,CRAFTING_NORMAL,1600
GVG_021,CRAFTING_GOLDEN,3200
GVG_021,DISENCHANT_NORMAL,400
GVG_021,DISENCHANT_GOLDEN,1600
CFM_756,CRAFTING_NORMAL,100
CFM_756,CRAFTING_GOLDEN,800
CFM_756,DISENCHANT_NORMAL,20
CFM_756,DISENCHANT_GOLDEN,100
GVG_094,CRAFTING_NORMAL,100
GVG_094,CRAFTING_GOLDEN,800
GVG_094,DISENCHANT_NORMAL,20
GVG_094,DISENCHANT_GOLDEN,100
OG_311,CRAFTING_NORMAL,40
OG_311,CRAFTING_GOLDEN,400
OG_311,DISENCHANT_NORMAL,5
OG_311,DISENCHANT_GOLDEN,50
GVG_082,CRAFTING_NORMAL,40
GVG_082,CRAFTING_GOLDEN,400
GVG_082,DISENCHANT_NORMAL,5
GVG_082,DISENCHANT_GOLDEN,50
BRM_024,CRAFTING_NORMAL,40
BRM_024,CRAFTING_GOLDEN,400
BRM_024,DISENCHANT_NORMAL,5
BRM_024,DISENCHANT_GOLDEN,50
GVG_024,CRAFTING_NORMAL,400
GVG_024,CRAFTING_GOLDEN,1600
GVG_024,DISENCHANT_NORMAL,100
GVG_024,DISENCHANT_GOLDEN,400
GVG_081,CRAFTING_NORMAL,40
GVG_081,CRAFTING_GOLDEN,400
GVG_081,DISENCHANT_NORMAL,5
GVG_081,DISENCHANT_GOLDEN,50
CFM_809,CRAFTING_NORMAL,40
CFM_809,CRAFTING_GOLDEN,400
CFM_809,DISENCHANT_NORMAL,5
CFM_809,DISENCHANT_GOLDEN,50
OG_290,CRAFTING_NORMAL,400
OG_290,CRAFTING_GOLDEN,1600
OG_290,DISENCHANT_NORMAL,100
OG_290,DISENCHANT_GOLDEN,400
OG_086,CRAFTING_NORMAL,400
OG_086,CRAFTING_GOLDEN,1600
OG_086,DISENCHANT_NORMAL,100
OG_086,DISENCHANT_GOLDEN,400
CFM_668t,CRAFTING_NORMAL,100
CFM_668t,CRAFTING_GOLDEN,800
CFM_668t,DISENCHANT_NORMAL,20
CFM_668t,DISENCHANT_GOLDEN,100
EX1_610,CRAFTING_NORMAL,40
EX1_610,CRAFTING_GOLDEN,400
EX1_610,DISENCHANT_NORMAL,5
EX1_610,DISENCHANT_GOLDEN,50
AT_095,CRAFTING_NORMAL,40
AT_095,CRAFTING_GOLDEN,400
AT_095,DISENCHANT_NORMAL,5
AT_095,DISENCHANT_GOLDEN,50
CS1_129,CRAFTING_NORMAL,40
CS1_129,CRAFTING_GOLDEN,400
CS1_129,DISENCHANT_NORMAL,5
CS1_129,DISENCHANT_GOLDEN,50
EX1_362,CRAFTING_NORMAL,40
EX1_362,CRAFTING_GOLDEN,400
EX1_362,DISENCHANT_NORMAL,5
EX1_362,DISENCHANT_GOLDEN,50
KAR_004,CRAFTING_NORMAL,100
KAR_004,CRAFTING_GOLDEN,800
KAR_004,DISENCHANT_NORMAL,20
KAR_004,DISENCHANT_GOLDEN,100
EX1_093,CRAFTING_NORMAL,100
EX1_093,CRAFTING_GOLDEN,800
EX1_093,DISENCHANT_NORMAL,20
EX1_093,DISENCHANT_GOLDEN,100
OG_026,CRAFTING_NORMAL,400
OG_026,CRAFTING_GOLDEN,1600
OG_026,DISENCHANT_NORMAL,100
OG_026,DISENCHANT_GOLDEN,400
OG_047b,CRAFTING_NORMAL,40
OG_047b,CRAFTING_GOLDEN,400
OG_047b,DISENCHANT_NORMAL,5
OG_047b,DISENCHANT_GOLDEN,50
GVG_076,CRAFTING_NORMAL,40
GVG_076,CRAFTING_GOLDEN,400
GVG_076,DISENCHANT_NORMAL,5
GVG_076,DISENCHANT_GOLDEN,50
KAR_026,CRAFTING_NORMAL,100
KAR_026,CRAFTING_GOLDEN,800
KAR_026,DISENCHANT_NORMAL,20
KAR_026,DISENCHANT_GOLDEN,100
EX1_tk9,CRAFTING_NORMAL,40
EX1_tk9,CRAFTING_GOLDEN,400
EX1_tk9,DISENCHANT_NORMAL,5
EX1_tk9,DISENCHANT_GOLDEN,50
EX1_170,CRAFTING_NORMAL,100
EX1_170,CRAFTING_GOLDEN,800
EX1_170,DISENCHANT_NORMAL,20
EX1_170,DISENCHANT_GOLDEN,100
CFM_759,CRAFTING_NORMAL,400
CFM_759,CRAFTING_GOLDEN,1600
CFM_759,DISENCHANT_NORMAL,100
CFM_759,DISENCHANT_GOLDEN,400
GVG_036,CRAFTING_NORMAL,100
GVG_036,CRAFTING_GOLDEN,800
GVG_036,DISENCHANT_NORMAL,20
GVG_036,DISENCHANT_GOLDEN,100
BRM_010,CRAFTING_NORMAL,40
BRM_010,CRAFTING_GOLDEN,400
BRM_010,DISENCHANT_NORMAL,5
BRM_010,DISENCHANT_GOLDEN,50
AT_063t,CRAFTING_NORMAL,1600
AT_063t,CRAFTING_GOLDEN,3200
AT_063t,DISENCHANT_NORMAL,400
AT_063t,DISENCHANT_GOLDEN,1600
EX1_533,CRAFTING_NORMAL,100
EX1_533,CRAFTING_GOLDEN,800
EX1_533,DISENCHANT_NORMAL,20
EX1_533,DISENCHANT_GOLDEN,100
FP1_025,CRAFTING_NORMAL,40
FP1_025,CRAFTING_GOLDEN,400
FP1_025,DISENCHANT_NORMAL,5
FP1_025,DISENCHANT_GOLDEN,50
EX1_080,CRAFTING_NORMAL,100
EX1_080,CRAFTING_GOLDEN,800
EX1_080,DISENCHANT_NORMAL,20
EX1_080,DISENCHANT_GOLDEN,100
CS2_188,CRAFTING_NORMAL,40
CS2_188,CRAFTING_GOLDEN,400
CS2_188,DISENCHANT_NORMAL,5
CS2_188,DISENCHANT_GOLDEN,50
CS2_038,CRAFTING_NORMAL,100
CS2_038,CRAFTING_GOLDEN,800
CS2_038,DISENCHANT_NORMAL,20
CS2_038,DISENCHANT_GOLDEN,100
CFM_691,CRAFTING_NORMAL,40
CFM_691,CRAFTING_GOLDEN,400
CFM_691,DISENCHANT_NORMAL,5
CFM_691,DISENCHANT_GOLDEN,50
EX1_105,CRAFTING_NORMAL,400
EX1_105,CRAFTING_GOLDEN,1600
EX1_105,DISENCHANT_NORMAL,100
EX1_105,DISENCHANT_GOLDEN,400
CFM_065,CRAFTING_NORMAL,100
CFM_065,CRAFTING_GOLDEN,800
CFM_065,DISENCHANT_NORMAL,20
CFM_065,DISENCHANT_GOLDEN,100
EX1_594,CRAFTING_NORMAL,100
EX1_594,CRAFTING_GOLDEN,800
EX1_594,DISENCHANT_NORMAL,20
EX1_594,DISENCHANT_GOLDEN,100
GVG_074,CRAFTING_NORMAL,100
GVG_074,CRAFTING_GOLDEN,800
GVG_074,DISENCHANT_NORMAL,20
GVG_074,DISENCHANT_GOLDEN,100
AT_101,CRAFTING_NORMAL,40
AT_101,CRAFTING_GOLDEN,400
AT_101,DISENCHANT_NORMAL,5
AT_101,DISENCHANT_GOLDEN,50
OG_044,CRAFTING_NORMAL,1600
OG_044,CRAFTING_GOLDEN,3200
OG_044,DISENCHANT_NORMAL,400
OG_044,DISENCHANT_GOLDEN,1600
EX1_613,CRAFTING_NORMAL,1600
EX1_613,CRAFTING_GOLDEN,3200
EX1_613,DISENCHANT_NORMAL,400
EX1_613,DISENCHANT_GOLDEN,1600
GVG_034,CRAFTING_NORMAL,100
GVG_034,CRAFTING_GOLDEN,800
GVG_034,DISENCHANT_NORMAL,20
GVG_034,DISENCHANT_GOLDEN,100
OG_120,CRAFTING_NORMAL,1600
OG_120,CRAFTING_GOLDEN,3200
OG_120,DISENCHANT_NORMAL,400
OG_120,DISENCHANT_GOLDEN,1600
CFM_608,CRAFTING_NORMAL,40
CFM_608,CRAFTING_GOLDEN,400
CFM_608,DISENCHANT_NORMAL,5
CFM_608,DISENCHANT_GOLDEN,50
BRM_009,CRAFTING_NORMAL,100
BRM_009,CRAFTING_GOLDEN,800
BRM_009,DISENCHANT_NORMAL,20
BRM_009,DISENCHANT_GOLDEN,100
AT_049,CRAFTING_NORMAL,100
AT_049,CRAFTING_GOLDEN,800
AT_049,DISENCHANT_NORMAL,20
AT_049,DISENCHANT_GOLDEN,100
AT_071,CRAFTING_NORMAL,100
AT_071,CRAFTING_GOLDEN,800
AT_071,DISENCHANT_NORMAL,20
AT_071,DISENCHANT_GOLDEN,100
AT_073,CRAFTING_NORMAL,100
AT_073,CRAFTING_GOLDEN,800
AT_073,DISENCHANT_NORMAL,20
AT_073,DISENCHANT_GOLDEN,100
EX1_616,CRAFTING_NORMAL,100
EX1_616,CRAFTING_GOLDEN,800
EX1_616,DISENCHANT_NORMAL,20
EX1_616,DISENCHANT_GOLDEN,100
EX1_259,CRAFTING_NORMAL,100
EX1_259,CRAFTING_GOLDEN,800
EX1_259,DISENCHANT_NORMAL,20
EX1_259,DISENCHANT_GOLDEN,100
LOE_047,CRAFTING_NORMAL,40
LOE_047,CRAFTING_GOLDEN,400
LOE_047,DISENCHANT_NORMAL,5
LOE_047,DISENCHANT_GOLDEN,50
OG_173a,CRAFTING_NORMAL,400
OG_173a,CRAFTING_GOLDEN,1600
OG_173a,DISENCHANT_NORMAL,100
OG_173a,DISENCHANT_GOLDEN,400
KAR_069,CRAFTING_NORMAL,40
KAR_069,CRAFTING_GOLDEN,400
KAR_069,DISENCHANT_NORMAL,5
KAR_069,DISENCHANT_GOLDEN,50
EX1_609,CRAFTING_NORMAL,40
EX1_609,CRAFTING_GOLDEN,400
EX1_609,DISENCHANT_NORMAL,5
EX1_609,DISENCHANT_GOLDEN,50
EX1_016,CRAFTING_NORMAL,1600
EX1_016,CRAFTING_GOLDEN,3200
EX1_016,DISENCHANT_NORMAL,400
EX1_016,DISENCHANT_GOLDEN,1600
CS2_117,CRAFTING_NORMAL,40
CS2_117,CRAFTING_GOLDEN,400
CS2_117,DISENCHANT_NORMAL,5
CS2_117,DISENCHANT_GOLDEN,50
EX1_603,CRAFTING_NORMAL,40
EX1_603,CRAFTING_GOLDEN,400
EX1_603,DISENCHANT_NORMAL,5
EX1_603,DISENCHANT_GOLDEN,50
GVG_017,CRAFTING_NORMAL,100
GVG_017,CRAFTING_GOLDEN,800
GVG_017,DISENCHANT_NORMAL,20
GVG_017,DISENCHANT_GOLDEN,100
EX1_382,CRAFTING_NORMAL,100
EX1_382,CRAFTING_GOLDEN,800
EX1_382,DISENCHANT_NORMAL,20
EX1_382,DISENCHANT_GOLDEN,100
AT_013,CRAFTING_NORMAL,40
AT_013,CRAFTING_GOLDEN,400
AT_013,DISENCHANT_NORMAL,5
AT_013,DISENCHANT_GOLDEN,50
EX1_287,CRAFTING_NORMAL,100
EX1_287,CRAFTING_GOLDEN,800
EX1_287,DISENCHANT_NORMAL,20
EX1_287,DISENCHANT_GOLDEN,100
CFM_623,CRAFTING_NORMAL,400
CFM_623,CRAFTING_GOLDEN,1600
CFM_623,DISENCHANT_NORMAL,100
CFM_623,DISENCHANT_GOLDEN,400
AT_116,CRAFTING_NORMAL,100
AT_116,CRAFTING_GOLDEN,800
AT_116,DISENCHANT_NORMAL,20
AT_116,DISENCHANT_GOLDEN,100
EX1_393,CRAFTING_NORMAL,40
EX1_393,CRAFTING_GOLDEN,400
EX1_393,DISENCHANT_NORMAL,5
EX1_393,DISENCHANT_GOLDEN,50
EX1_570,CRAFTING_NORMAL,100
EX1_570,CRAFTING_GOLDEN,800
EX1_570,DISENCHANT_NORMAL,20
EX1_570,DISENCHANT_GOLDEN,100
AT_042a,CRAFTING_NORMAL,40
AT_042a,CRAFTING_GOLDEN,400
AT_042a,DISENCHANT_NORMAL,5
AT_042a,DISENCHANT_GOLDEN,50
NEW1_041,CRAFTING_NORMAL,100
NEW1_041,CRAFTING_GOLDEN,800
NEW1_041,DISENCHANT_NORMAL,20
NEW1_041,DISENCHANT_GOLDEN,100
CFM_815,CRAFTING_NORMAL,1600
CFM_815,CRAFTING_GOLDEN,3200
CFM_815,DISENCHANT_NORMAL,400
CFM_815,DISENCHANT_GOLDEN,1600
BRMA09_5Ht,CRAFTING_NORMAL,1600
BRMA09_5Ht,CRAFTING_GOLDEN,3200
BRMA09_5Ht,DISENCHANT_NORMAL,400
BRMA09_5Ht,DISENCHANT_GOLDEN,1600
GVG_095,CRAFTING_NORMAL,100
GVG_095,CRAFTING_GOLDEN,800
GVG_095,DISENCHANT_NORMAL,20
GVG_095,DISENCHANT_GOLDEN,100
GVG_050,CRAFTING_NORMAL,400
GVG_050,CRAFTING_GOLDEN,1600
GVG_050,DISENCHANT_NORMAL,100
GVG_050,DISENCHANT_GOLDEN,400
EX1_316,CRAFTING_NORMAL,40
EX1_316,CRAFTING_GOLDEN,400
EX1_316,DISENCHANT_NORMAL,5
EX1_316,DISENCHANT_GOLDEN,50
OG_300,CRAFTING_NORMAL,1600
OG_300,CRAFTING_GOLDEN,3200
OG_300,DISENCHANT_NORMAL,400
OG_300,DISENCHANT_GOLDEN,1600
AT_042t2,CRAFTING_NORMAL,40
AT_042t2,CRAFTING_GOLDEN,400
AT_042t2,DISENCHANT_NORMAL,5
AT_042t2,DISENCHANT_GOLDEN,50
GVG_056,CRAFTING_NORMAL,1600
GVG_056,CRAFTING_GOLDEN,3200
GVG_056,DISENCHANT_NORMAL,400
GVG_056,DISENCHANT_GOLDEN,1600
AT_035,CRAFTING_NORMAL,400
AT_035,CRAFTING_GOLDEN,1600
AT_035,DISENCHANT_NORMAL,100
AT_035,DISENCHANT_GOLDEN,400
CFM_630,CRAFTING_NORMAL,100
CFM_630,CRAFTING_GOLDEN,800
CFM_630,DISENCHANT_NORMAL,20
CFM_630,DISENCHANT_GOLDEN,100
AT_003,CRAFTING_NORMAL,100
AT_003,CRAFTING_GOLDEN,800
AT_003,DISENCHANT_NORMAL,20
AT_003,DISENCHANT_GOLDEN,100
CFM_666,CRAFTING_NORMAL,40
CFM_666,CRAFTING_GOLDEN,400
CFM_666,DISENCHANT_NORMAL,5
CFM_666,DISENCHANT_GOLDEN,50
AT_097,CRAFTING_NORMAL,40
AT_097,CRAFTING_GOLDEN,400
AT_097,DISENCHANT_NORMAL,5
AT_097,DISENCHANT_GOLDEN,50
KAR_036,CRAFTING_NORMAL,40
KAR_036,CRAFTING_GOLDEN,400
KAR_036,DISENCHANT_NORMAL,5
KAR_036,DISENCHANT_GOLDEN,50
NEW1_024,CRAFTING_NORMAL,1600
NEW1_024,CRAFTING_GOLDEN,3200
NEW1_024,DISENCHANT_NORMAL,400
NEW1_024,DISENCHANT_GOLDEN,1600
OG_096,CRAFTING_NORMAL,100
OG_096,CRAFTING_GOLDEN,800
OG_096,DISENCHANT_NORMAL,20
OG_096,DISENCHANT_GOLDEN,100
LOE_053,CRAFTING_NORMAL,400
LOE_053,CRAFTING_GOLDEN,1600
LOE_053,DISENCHANT_NORMAL,100
LOE_053,DISENCHANT_GOLDEN,400
AT_125,CRAFTING_NORMAL,1600
AT_125,CRAFTING_GOLDEN,3200
AT_125,DISENCHANT_NORMAL,400
AT_125,DISENCHANT_GOLDEN,1600
EX1_564,CRAFTING_NORMAL,400
EX1_564,CRAFTING_GOLDEN,1600
EX1_564,DISENCHANT_NORMAL,100
EX1_564,DISENCHANT_GOLDEN,400
GVG_041,CRAFTING_NORMAL,400
GVG_041,CRAFTING_GOLDEN,1600
GVG_041,DISENCHANT_NORMAL,100
GVG_041,DISENCHANT_GOLDEN,400
BRM_010t,CRAFTING_NORMAL,40
BRM_010t,CRAFTING_GOLDEN,400
BRM_010t,DISENCHANT_NORMAL,5
BRM_010t,DISENCHANT_GOLDEN,50
CFM_750,CRAFTING_NORMAL,1600
CFM_750,CRAFTING_GOLDEN,3200
CFM_750,DISENCHANT_NORMAL,400
CFM_750,DISENCHANT_GOLDEN,1600
EX1_130a,CRAFTING_NORMAL,40
EX1_130a,CRAFTING_GOLDEN,400
EX1_130a,DISENCHANT_NORMAL,5
EX1_130a,DISENCHANT_GOLDEN,50
EX1_577,CRAFTING_NORMAL,1600
EX1_577,CRAFTING_GOLDEN,3200
EX1_577,DISENCHANT_NORMAL,400
EX1_577,DISENCHANT_GOLDEN,1600
KAR_097,CRAFTING_NORMAL,1600
KAR_097,CRAFTING_GOLDEN,3200
KAR_097,DISENCHANT_NORMAL,400
KAR_097,DISENCHANT_GOLDEN,1600
CFM_690,CRAFTING_NORMAL,40
CFM_690,CRAFTING_GOLDEN,400
CFM_690,DISENCHANT_NORMAL,5
CFM_690,DISENCHANT_GOLDEN,50
GVG_104,CRAFTING_NORMAL,400
GVG_104,CRAFTING_GOLDEN,1600
GVG_104,DISENCHANT_NORMAL,100
GVG_104,DISENCHANT_GOLDEN,400
OG_321,CRAFTING_NORMAL,400
OG_321,CRAFTING_GOLDEN,1600
OG_321,DISENCHANT_NORMAL,100
OG_321,DISENCHANT_GOLDEN,400
CFM_699,CRAFTING_NORMAL,100
CFM_699,CRAFTING_GOLDEN,800
CFM_699,DISENCHANT_NORMAL,20
CFM_699,DISENCHANT_GOLDEN,100
OG_295,CRAFTING_NORMAL,40
OG_295,CRAFTING_GOLDEN,400
OG_295,DISENCHANT_NORMAL,5
OG_295,DISENCHANT_GOLDEN,50
BRM_002,CRAFTING_NORMAL,100
BRM_002,CRAFTING_GOLDEN,800
BRM_002,DISENCHANT_NORMAL,20
BRM_002,DISENCHANT_GOLDEN,100
FP1_008,CRAFTING_NORMAL,40
FP1_008,CRAFTING_GOLDEN,400
FP1_008,DISENCHANT_NORMAL,5
FP1_008,DISENCHANT_GOLDEN,50
KAR_030a,CRAFTING_NORMAL,40
KAR_030a,CRAFTING_GOLDEN,400
KAR_030a,DISENCHANT_NORMAL,5
KAR_030a,DISENCHANT_GOLDEN,50
KAR_075,CRAFTING_NORMAL,100
KAR_075,CRAFTING_GOLDEN,800
KAR_075,DISENCHANT_NORMAL,20
KAR_075,DISENCHANT_GOLDEN,100
LOE_116,CRAFTING_NORMAL,100
LOE_116,CRAFTING_GOLDEN,800
LOE_116,DISENCHANT_NORMAL,20
LOE_116,DISENCHANT_GOLDEN,100
AT_014,CRAFTING_NORMAL,400
AT_014,CRAFTING_GOLDEN,1600
AT_014,DISENCHANT_NORMAL,100
AT_014,DISENCHANT_GOLDEN,400
OG_281,CRAFTING_NORMAL,40
OG_281,CRAFTING_GOLDEN,400
OG_281,DISENCHANT_NORMAL,5
OG_281,DISENCHANT_GOLDEN,50
OG_034,CRAFTING_NORMAL,100
OG_034,CRAFTING_GOLDEN,800
OG_034,DISENCHANT_NORMAL,20
OG_034,DISENCHANT_GOLDEN,100
EX1_155,CRAFTING_NORMAL,40
EX1_155,CRAFTING_GOLDEN,400
EX1_155,DISENCHANT_NORMAL,5
EX1_155,DISENCHANT_GOLDEN,50
GVG_038,CRAFTING_NORMAL,40
GVG_038,CRAFTING_GOLDEN,400
GVG_038,DISENCHANT_NORMAL,5
GVG_038,DISENCHANT_GOLDEN,50
GVG_043,CRAFTING_NORMAL,40
GVG_043,CRAFTING_GOLDEN,400
GVG_043,DISENCHANT_NORMAL,5
GVG_043,DISENCHANT_GOLDEN,50
GVG_077,CRAFTING_NORMAL,400
GVG_077,CRAFTING_GOLDEN,1600
GVG_077,DISENCHANT_NORMAL,100
GVG_077,DISENCHANT_GOLDEN,400
GVG_117,CRAFTING_NORMAL,1600
GVG_117,CRAFTING_GOLDEN,3200
GVG_117,DISENCHANT_NORMAL,400
GVG_117,DISENCHANT_GOLDEN,1600
EX1_046,CRAFTING_NORMAL,40
EX1_046,CRAFTING_GOLDEN,400
EX1_046,DISENCHANT_NORMAL,5
EX1_046,DISENCHANT_GOLDEN,50
KAR_204,CRAFTING_NORMAL,100
KAR_204,CRAFTING_GOLDEN,800
KAR_204,DISENCHANT_NORMAL,20
KAR_204,DISENCHANT_GOLDEN,100
GVG_019,CRAFTING_NORMAL,400
GVG_019,CRAFTING_GOLDEN,1600
GVG_019,DISENCHANT_NORMAL,100
GVG_019,DISENCHANT_GOLDEN,400
KAR_025,CRAFTING_NORMAL,40
KAR_025,CRAFTING_GOLDEN,400
KAR_025,DISENCHANT_NORMAL,5
KAR_025,DISENCHANT_GOLDEN,50
CFM_025,CRAFTING_NORMAL,400
CFM_025,CRAFTING_GOLDEN,1600
CFM_025,DISENCHANT_NORMAL,100
CFM_025,DISENCHANT_GOLDEN,400
CFM_120,CRAFTING_NORMAL,40
CFM_120,CRAFTING_GOLDEN,400
CFM_120,DISENCHANT_NORMAL,5
CFM_120,DISENCHANT_GOLDEN,50
OG_249,CRAFTING_NORMAL,40
OG_249,CRAFTING_GOLDEN,400
OG_249,DISENCHANT_NORMAL,5
OG_249,DISENCHANT_GOLDEN,50
GVG_122,CRAFTING_NORMAL,400
GVG_122,CRAFTING_GOLDEN,1600
GVG_122,DISENCHANT_NORMAL,100
GVG_122,DISENCHANT_GOLDEN,400
GVG_092,CRAFTING_NORMAL,100
GVG_092,CRAFTING_GOLDEN,800
GVG_092,DISENCHANT_NORMAL,20
GVG_092,DISENCHANT_GOLDEN,100
KAR_044,CRAFTING_NORMAL,1600
KAR_044,CRAFTING_GOLDEN,3200
KAR_044,DISENCHANT_NORMAL,400
KAR_044,DISENCHANT_GOLDEN,1600
BRM_020,CRAFTING_NORMAL,40
BRM_020,CRAFTING_GOLDEN,400
BRM_020,DISENCHANT_NORMAL,5
BRM_020,DISENCHANT_GOLDEN,50
OG_156,CRAFTING_NORMAL,40
OG_156,CRAFTING_GOLDEN,400
OG_156,DISENCHANT_NORMAL,5
OG_156,DISENCHANT_GOLDEN,50
EX1_102,CRAFTING_NORMAL,100
EX1_102,CRAFTING_GOLDEN,800
EX1_102,DISENCHANT_NORMAL,20
EX1_102,DISENCHANT_GOLDEN,100
EX1_043,CRAFTING_NORMAL,100
EX1_043,CRAFTING_GOLDEN,800
EX1_043,DISENCHANT_NORMAL,20
EX1_043,DISENCHANT_GOLDEN,100
EX1_096,CRAFTING_NORMAL,40
EX1_096,CRAFTING_GOLDEN,400
EX1_096,DISENCHANT_NORMAL,5
EX1_096,DISENCHANT_GOLDEN,50
OG_072,CRAFTING_NORMAL,100
OG_072,CRAFTING_GOLDEN,800
OG_072,DISENCHANT_NORMAL,20
OG_072,DISENCHANT_GOLDEN,100
EX1_534,CRAFTING_NORMAL,100
EX1_534,CRAFTING_GOLDEN,800
EX1_534,DISENCHANT_NORMAL,20
EX1_534,DISENCHANT_GOLDEN,100
AT_022,CRAFTING_NORMAL,100
AT_022,CRAFTING_GOLDEN,800
AT_022,DISENCHANT_NORMAL,20
AT_022,DISENCHANT_GOLDEN,100
AT_018,CRAFTING_NORMAL,1600
AT_018,CRAFTING_GOLDEN,3200
AT_018,DISENCHANT_NORMAL,400
AT_018,DISENCHANT_GOLDEN,1600
FP1_011,CRAFTING_NORMAL,40
FP1_011,CRAFTING_GOLDEN,400
FP1_011,DISENCHANT_NORMAL,5
FP1_011,DISENCHANT_GOLDEN,50
BRM_001,CRAFTING_NORMAL,40
BRM_001,CRAFTING_GOLDEN,400
BRM_001,DISENCHANT_NORMAL,5
BRM_001,DISENCHANT_GOLDEN,50
NEW1_008,CRAFTING_NORMAL,400
NEW1_008,CRAFTING_GOLDEN,1600
NEW1_008,DISENCHANT_NORMAL,100
NEW1_008,DISENCHANT_GOLDEN,400
EX1_241,CRAFTING_NORMAL,100
EX1_241,CRAFTING_GOLDEN,800
EX1_241,DISENCHANT_NORMAL,20
EX1_241,DISENCHANT_GOLDEN,100
EX1_010,CRAFTING_NORMAL,40
EX1_010,CRAFTING_GOLDEN,400
EX1_010,DISENCHANT_NORMAL,5
EX1_010,DISENCHANT_GOLDEN,50
AT_006,CRAFTING_NORMAL,40
AT_006,CRAFTING_GOLDEN,400
AT_006,DISENCHANT_NORMAL,5
AT_006,DISENCHANT_GOLDEN,50
FP1_021,CRAFTING_NORMAL,40
FP1_021,CRAFTING_GOLDEN,400
FP1_021,DISENCHANT_NORMAL,5
FP1_021,DISENCHANT_GOLDEN,50
EX1_596,CRAFTING_NORMAL,40
EX1_596,CRAFTING_GOLDEN,400
EX1_596,DISENCHANT_NORMAL,5
EX1_596,DISENCHANT_GOLDEN,50
AT_112,CRAFTING_NORMAL,100
AT_112,CRAFTING_GOLDEN,800
AT_112,DISENCHANT_NORMAL,20
AT_112,DISENCHANT_GOLDEN,100
AT_076,CRAFTING_NORMAL,40
AT_076,CRAFTING_GOLDEN,400
AT_076,DISENCHANT_NORMAL,5
AT_076,DISENCHANT_GOLDEN,50
AT_002,CRAFTING_NORMAL,100
AT_002,CRAFTING_GOLDEN,800
AT_002,DISENCHANT_NORMAL,20
AT_002,DISENCHANT_GOLDEN,100
LOE_051,CRAFTING_NORMAL,100
LOE_051,CRAFTING_GOLDEN,800
LOE_051,DISENCHANT_NORMAL,20
LOE_051,DISENCHANT_GOLDEN,100
EX1_563,CRAFTING_NORMAL,1600
EX1_563,CRAFTING_GOLDEN,3200
EX1_563,DISENCHANT_NORMAL,400
EX1_563,DISENCHANT_GOLDEN,1600
GVG_075,CRAFTING_NORMAL,40
GVG_075,CRAFTING_GOLDEN,400
GVG_075,DISENCHANT_NORMAL,5
GVG_075,DISENCHANT_GOLDEN,50
GVG_010,CRAFTING_NORMAL,40
GVG_010,CRAFTING_GOLDEN,400
GVG_010,DISENCHANT_NORMAL,5
GVG_010,DISENCHANT_GOLDEN,50
GVG_058,CRAFTING_NORMAL,40
GVG_058,CRAFTING_GOLDEN,400
GVG_058,DISENCHANT_NORMAL,5
GVG_058,DISENCHANT_GOLDEN,50
OG_028,CRAFTING_NORMAL,100
OG_028,CRAFTING_GOLDEN,800
OG_028,DISENCHANT_NORMAL,20
OG_028,DISENCHANT_GOLDEN,100
AT_042t,CRAFTING_NORMAL,40
AT_042t,CRAFTING_GOLDEN,400
AT_042t,DISENCHANT_NORMAL,5
AT_042t,DISENCHANT_GOLDEN,50
KAR_096,CRAFTING_NORMAL,1600
KAR_096,CRAFTING_GOLDEN,3200
KAR_096,DISENCHANT_NORMAL,400
KAR_096,DISENCHANT_GOLDEN,1600
EX1_572,CRAFTING_NORMAL,1600
EX1_572,CRAFTING_GOLDEN,3200
EX1_572,DISENCHANT_NORMAL,400
EX1_572,DISENCHANT_GOLDEN,1600
GVG_112,CRAFTING_NORMAL,1600
GVG_112,CRAFTING_GOLDEN,3200
GVG_112,DISENCHANT_NORMAL,400
GVG_112,DISENCHANT_GOLDEN,1600
OG_255,CRAFTING_NORMAL,100
OG_255,CRAFTING_GOLDEN,800
OG_255,DISENCHANT_NORMAL,20
OG_255,DISENCHANT_GOLDEN,100
OG_031,CRAFTING_NORMAL,400
OG_031,CRAFTING_GOLDEN,1600
OG_031,DISENCHANT_NORMAL,100
OG_031,DISENCHANT_GOLDEN,400
EX1_144,CRAFTING_NORMAL,40
EX1_144,CRAFTING_GOLDEN,400
EX1_144,DISENCHANT_NORMAL,5
EX1_144,DISENCHANT_GOLDEN,50
CFM_300,CRAFTING_NORMAL,40
CFM_300,CRAFTING_GOLDEN,400
CFM_300,DISENCHANT_NORMAL,5
CFM_300,DISENCHANT_GOLDEN,50
AT_080,CRAFTING_NORMAL,400
AT_080,CRAFTING_GOLDEN,1600
AT_080,DISENCHANT_NORMAL,100
AT_080,DISENCHANT_GOLDEN,400
CFM_067,CRAFTING_NORMAL,40
